incident_num,defendant_id,incident_date,arraignment_date,preAct164,charge,num_charges,felony,expungable,any_bail,bail_amount,bail_types,num_conditions,did_not_appear,prior_appearences,def_gender,def_race,judge_id,,,
18BU007205,Defendant74,2018-04-07,2018-04-09,1,Assault And Robbery,1,1,0,0,0,No Bail,8,0,0,Male,White,Judge14,,,
18BU007210,Defendant710,2018-04-08,2018-04-09,1,Domestic Assault - 2nd Degree Aggravated,1,1,0,0,0,No Bail,5,0,0,Male,Black,Judge14,,,
17BU029227,Defendant731,2017-11-11,2018-04-10,1,False Alarms To Public Safety,1,0,1,0,0,No Bail,1,0,1,NA,White,Judge10,,,
18BU003282,Defendant943,2018-02-14,2018-04-12,1,Drugs - Cocaine, Sale <2.5 Gm,4,1,0,0,0,Remanded,3,0,0,Male,Black,Judge9,,
18BU005921,Defendant429,2018-03-22,2018-04-12,1,Disorderly Conduct - All Other,2,0,1,1,500,Bail,1,1,0,Female,Black,Judge9,,,
18BU007488,Defendant60,2018-04-12,2018-04-12,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,Remanded,,0,0,Male,Black,Judge9,,,
17BU027728,Defendant800,2018-04-12,2018-04-13,1,Drugs - Heroin, Sale 200+ Milligrams,2,1,0,0,0,No Bail,6,0,0,Female,White,Judge10,,
18BU007712,Defendant293,2018-04-15,2018-04-16,1,Simple Assault,4,0,1,0,0,No Bail,5,0,4,Female,White,Judge14,,,
18BU007621,Defendant208,2018-04-13,2018-04-16,1,Violation Of Conditions Of Release (Other),2,0,0,0,0,No Bail,3,0,1,Male,White,Judge14,,,
18WS002114,Defendant149,2018-04-16,2018-04-17,1,Drugs - Cocaine, Possession  Misdemeanor,2,0,1,0,0,No Bail,4,0,0,Male,White,Judge10,,
17BU028862,Defendant227,2018-04-17,2018-04-17,1,Simple Assault,1,0,1,0,0,No Bail,,0,0,Male,White,Judge10,,,
17BU030845,Defendant586,2017-12-03,2018-04-19,1,Drugs - Cocaine, Sale >2.5 Gm,4,1,0,0,0,No Bail,3,0,0,Male,White,Judge14,,
18BU006866,Defendant435,2018-04-03,2018-04-19,1,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,,,
18SB003659,Defendant314,2018-04-04,2018-04-24,1,Negligent Operation,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge12,,,
18BU008357,Defendant420,2018-04-23,2018-04-24,1,Arson - 4th Degree,2,0,1,1,500,Bail,,0,0,Male,White,Judge12,,,
18BU008415,Defendant56,2018-04-24,2018-04-25,1,Aggravated Assault,1,1,0,0,0,No Bail,6,0,0,Male,White,Judge12,,,
18BU007288,Defendant318,2018-04-08,2018-04-26,1,Drugs - Cocaine, Sale >2.5 Gm,3,1,0,1,500,Bail,1,1,2,Male,White,Judge14,,
18BU007216,Defendant722,2018-04-08,2018-04-26,1,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,,
17BU008994,Defendant662,2017-04-16,2018-04-27,1,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,,
18MT002991,Defendant783,2018-04-29,2018-04-30,1,Driving With A Criminally Suspended License,2,0,1,0,0,No Bail,,0,2,Female,White,Judge14,,,
18CC004504,Defendant318,2018-05-02,2018-05-03,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,4,0,3,Male,White,Judge14,,,
18BU009059,Defendant536,2018-05-02,2018-05-03,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU009298,Defendant276,2018-05-05,2018-05-07,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,Black,Judge13,,,
18BU008741,Defendant184,2018-04-28,2018-05-08,1,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,Black,Judge14,,,
18BU008805,Defendant966,2018-04-30,2018-05-08,1,Aggravated Assault,3,1,0,0,0,No Bail,3,0,1,Female,White,Judge14,,,
18BU002107,Defendant809,2018-01-28,2018-05-10,1,Disorderly Conduct By Phone Or Electronic Communication,1,0,1,1,200,Bail,1,1,0,Male,White,Judge14,,,
18WS000863,Defendant485,2018-02-18,2018-05-10,1,Drugs - Heroin, Possession 200+ Milligrams,2,1,0,0,0,No Bail,3,0,0,Female,Black,Judge14,,
18BU009762,Defendant780,2018-05-11,2018-05-11,1,Drugs - Cocaine, Possession  >2.5 Gm,2,1,0,0,0,No Bail,4,0,2,Male,Black,Judge12,,
18BU003992,Defendant983,2018-02-23,2018-05-17,1,False Information To A Police Officer,1,0,1,0,0,No Bail,4,0,0,Female,White,Judge10,,,
18BU009784,Defendant50,2018-05-11,2018-05-17,1,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,1,1,2,Female,White,Judge10,,,
18BU006876,Defendant498,2018-04-13,2018-05-17,1,Retail Theft (Misd),1,0,1,0,0,No Bail,1,0,2,Female,White,Judge10,,,
18BU010544,Defendant206,2018-05-20,2018-05-21,1,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge14,,,
18BU010545,Defendant119,2018-05-20,2018-05-21,1,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,,0,0,Female,White,Judge14,,,
18BU010780,Defendant589,2018-05-23,2018-05-23,1,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
18BU009027,Defendant108,2018-05-02,2018-05-24,1,Unlawful Trespass (Misdemeanor),1,0,1,1,150,Bail,1,1,0,Male,Black,Judge14,,,
18BU008505,Defendant474,2018-04-25,2018-05-24,1,Grossly Negligent Operation,1,0,1,0,0,No Bail,2,0,0,Male,Asian,Judge14,,,
18BU010973,Defendant795,2018-05-24,2018-05-25,1,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,4,0,1,Female,White,Judge14,,,
18BU011157,Defendant554,2018-05-27,2018-05-29,1,Domestic Assault,1,0,0,0,0,No Bail,5,0,0,Male,Asian,Judge17,,,
18BU011064,Defendant73,2018-05-25,2018-05-29,1,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge17,,,
18BU011222,Defendant593,2018-05-27,2018-05-29,1,Assault On A Law Enforcement Officer (Misdemeanor),4,0,0,0,0,No Bail,5,0,2,Male,Black,Judge17,,,
18BU006110,Defendant702,2018-05-31,2018-05-31,1,Identity Theft,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU009538,Defendant436,2018-05-31,2018-05-31,1,Leaving Scene Of An Accident,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,,,
18BU009019,Defendant699,2018-05-02,2018-05-31,1,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,4,0,0,Male,White,Judge14,,,
18BU011597,Defendant304,2018-05-31,2018-06-01,1,Aggravated Assault,1,1,0,0,0,No Bail,5,0,2,Female,White,Judge10,,,
18BU011689,Defendant1032,2018-06-02,2018-06-04,1,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Female,Asian,Judge14,,,
18BU011799,Defendant203,2018-06-04,2018-06-05,1,Simple Assault,3,0,1,0,0,No Bail,3,0,6,Male,White,Judge19,,,
18BU009655,Defendant228,2018-05-09,2018-06-07,1,Drugs - Cocaine, Possession  Misdemeanor,2,0,1,0,0,No Bail,3,0,0,Male,Black,Judge15,,
18BU008779,Defendant785,2018-04-29,2018-06-07,1,False Alarms To Public Safety,1,0,1,0,0,No Bail,2,0,0,Male,White,Judge15,,,
18BU010205,Defendant271,2018-05-15,2018-06-07,1,Driving With A Criminally Suspended License,1,0,1,1,100,Bail,1,1,0,Female,White,Judge15,,,
18BU012405,Defendant438,2018-06-09,2018-06-11,1,Burglary,1,1,0,0,0,No Bail,5,0,0,Male,White,Judge14,,,
18BU012477,Defendant631,2018-06-10,2018-06-11,1,Domestic Assault,5,0,0,0,0,No Bail,5,0,4,Male,Black,Judge14,,,
18BU011221,Defendant234,2018-05-27,2018-06-12,1,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,,,
18BU010681,Defendant777,2018-05-21,2018-06-14,1,False Information To A Police Officer,1,0,1,1,100,Bail,1,1,0,Female,White,Judge14,,,
18BU009158,Defendant25,2018-05-23,2018-06-14,1,Drugs - Cocaine, Possession  >2.5 Gm,2,1,0,1,3000,Bail,1,1,1,Male,Black,Judge14,,
18BU013243,Defendant303,2018-06-19,2018-06-20,1,Assault On A Law Enforcement Officer (Felony),6,1,0,1,15000,Bail,4,0,3,Male,White,Judge14,,,
18BU031256,Defendant314,2018-06-19,2018-06-20,1,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,4,0,4,Male,White,Judge14,
18BU011722,Defendant567,2018-06-02,2018-06-20,1,Unlawful Trespass (Misdemeanor),2,0,1,0,0,No Bail,1,1,1,Male,White,Judge14,,,
18BU011073,Defendant813,2018-05-26,2018-06-20,1,Simple Assault,1,0,1,0,0,No Bail,5,0,1,Female,White,Judge14,,,
18BU013197,Defendant985,2018-06-19,2018-06-21,1,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge12,,,
18BU01397,Defendant869,2018-06-19,2018-06-21,1,Simple Assault,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,,,
18BU011063,Defendant73,2018-05-25,2018-06-21,1,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,1,250,Bail,1,1,1,Female,White,Judge12,,
18BU013650,Defendant192,2018-06-23,2018-06-25,1,Attempts (Felony),5,1,0,0,0,Remanded,,0,0,Male,Black,Judge13,,,
18BU013624,Defendant720,2018-06-24,2018-06-25,1,Simple Assault,2,0,1,0,0,No Bail,5,0,1,Male,White,Judge13,,,
18SB05613,Defendant945,2018-06-26,2018-06-26,1,Drugs - Heroin, Possession (Misdemeanor),3,0,1,0,0,No Bail,4,0,0,Female,White,Judge14,,
18BU012569,Defendant1025,2018-06-11,2018-06-26,1,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge14,,,
18BU013895,Defendant896,2018-06-26,2018-06-27,1,Lewd And Lascivious Conduct,1,1,0,0,0,No Bail,3,0,1,Male,White,Judge14,,,
18BU013917,Defendant669,2018-06-26,2018-06-27,1,Burglary,1,1,0,0,0,No Bail,1,0,1,Female,White,Judge14,,,
18BU012554,Defendant867,2018-06-11,2018-06-27,1,Negligent Operation,2,0,1,0,0,No Bail,1,1,0,Female,Black,Judge14,,,
18MT003763,Defendant536,2018-05-27,2018-06-28,1,Driving Under The Influence, First Offense,5,0,0,1,10000,Bail,1,1,3,Male,White,Judge12,,
18BU013991,Defendant101,2018-06-27,2018-06-28,1,Unlawful Trespass (Felony),1,1,0,0,0,No Bail,5,0,1,Male,Black,Judge14,,,
18BU011666,Defendant462,2018-06-01,2018-06-28,1,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,2,Male,Black,Judge14,,,
18BU014246,Defendant634,2018-06-30,2018-07-02,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,1,1,Male,Asian,Judge14,
18BU014501,Defendant179,2018-07-02,2018-07-03,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,,,
18BU014653,Defendant712,2018-07-04,2018-07-05,0,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,Hispanic,Judge14,,,
18BU014616,Defendant309,2018-07-04,2018-07-05,0,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge14,,,
18BU010974,Defendant20,2018-07-05,2018-07-05,0,Unlawful Mischief (Misdemeanor),1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU013002,Defendant854,2018-06-17,2018-07-05,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,,,
18BU012815,Defendant487,2018-06-14,2018-07-05,0,Leaving Scene Of An Accident,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU012076,Defendant581,2018-06-06,2018-07-05,0,Petit Larceny From Other Location,1,0,1,0,0,No Bail,4,0,0,Male,Black,Judge14,,,
18BU014501,Defendant179,2018-05-14,2018-07-05,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,3,Male,White,Judge14,,,
18BU012739,Defendant428,2018-06-13,2018-07-05,0,Assault On A Law Enforcement Officer (Misdemeanor),2,0,0,1,300,Bail,1,1,0,Male,White,Judge14,,,
18BU010205,Defendant88,2018-05-16,2018-07-10,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU013159,Defendant687,2018-06-17,2018-07-10,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Male,Black,Judge14,,,
18BU015230,Defendant212,2018-07-10,2018-07-11,0,Domestic Assault,3,0,0,0,0,No Bail,5,0,1,Male,White,Judge12,,,
18BU015257,Defendant977,2018-07-11,2018-07-12,0,Burglary,8,1,0,1,5000,Bail,5,0,0,Male,White,Judge14,,,
18BU013624,Defendant314,2018-07-12,2018-07-12,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),3,0,0,0,0,No Bail,1,0,5,Male,White,Judge14,
18BU013742,Defendant624,2018-06-24,2018-07-12,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,1,3,Male,White,Judge14,,,
18BU013076,Defendant348,2018-06-18,2018-07-12,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge14,,,
18BU015263,Defendant455,2018-07-13,2018-07-13,0,Drugs - Cocaine, Possession >25 Gm,2,1,0,1,1000,Bail,4,0,1,Female,Black,Judge14,,
18BU015683,Defendant571,2018-07-15,2018-07-16,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,2,Male,White,Judge14,,,
18BU015819,Defendant101,2018-07-17,2018-07-18,0,Domestic Assault - 2nd Degree Aggravated,4,1,0,0,0,No Bail,6,0,2,Male,Black,Judge12,,,
18BU015845,Defendant673,2018-07-18,2018-07-18,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,1,Male,White,Judge12,,,
18BU015896,Defendant683,2018-07-18,2018-07-19,0,Simple Assault,1,0,1,0,0,No Bail,4,0,0,Male,White,Judge12,,,
18BU013576,Defendant181,2018-06-22,2018-07-19,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,1,0,0,Male,Black,Judge12,,,
18BU016328,Defendant547,2018-07-23,2018-07-23,0,Simple Assault,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge9,,,
18bu016136,Defendant663,2018-07-21,2018-07-23,0,Burglary,1,1,0,0,0,No Bail,3,0,2,Male,White,Judge9,,,
18BU016109,Defendant895,2018-07-20,2018-07-23,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge9,,,
18BU016306,Defendant896,2018-07-23,2018-07-23,0,Simple Assault,2,0,1,0,0,No Bail,4,0,4,Male,White,Judge9,,,
18BU016477,Defendant272,2018-07-24,2018-07-25,0,Simple Assault,2,0,1,0,0,No Bail,6,0,0,Male,Black,Judge12,,,
18BU016453,Defendant1047,2018-07-24,2018-07-25,0,Assault And Robbery,7,1,0,0,0,No Bail,2,0,0,Female,White,Judge12,,,
18BU016496,Defendant942,2018-07-24,2018-07-25,0,Domestic Assault - 1st Degree Aggravated,2,1,0,0,0,Remanded,,0,0,Male,White,Judge12,,,
18BU012270,Defendant198,2018-06-08,2018-07-25,0,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,2,Female,White,Judge12,,,
18BU016504,Defendant22,2018-07-25,2018-07-26,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,Black,Judge12,,,
18BU014843,Defendant593,2018-07-25,2018-07-26,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),2,0,0,0,0,No Bail,1,0,4,Male,Black,Judge12,
18BU016932,Defendant884,2018-07-29,2018-07-30,0,Domestic Assault - 1st Degree Aggravated,1,1,0,0,0,Remanded,2,0,0,Female,White,Judge9,,,
18BU016205,Defendant928,2018-07-27,2018-07-30,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,3,0,5,Male,White,Judge9,,,
18BU016833,Defendant428,2018-07-28,2018-07-30,0,Stalking,1,0,0,0,0,No Bail,5,0,1,Male,White,Judge9,,,
18BU012079,Defendant984,2018-06-06,2018-07-31,0,Home Improvement Fraud,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU015809,Defendant169,2018-07-17,2018-07-31,0,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,1,10000,Bail,5,0,0,Male,Black,Judge14,,
18BU015131,Defendant760,2018-07-31,2018-07-31,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,1,1,1,Male,White,Judge14,,,
18BU07289,Defendant469,2018-08-01,2018-08-02,0,Drugs - Cocaine, Possession  >2.5 Gm,2,1,0,0,0,No Bail,4,0,0,Female,White,Judge2,,
18BU017182,Defendant276,2018-07-31,2018-08-02,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),2,0,0,1,100,Bail,1,1,11,Male,Black,Judge2,
18BU015573,Defendant208,2018-08-02,2018-08-02,0,Aggravated Assault,3,1,0,0,0,No Bail,3,0,2,Male,White,Judge2,,,
18BU017189,Defendant593,2018-08-02,2018-08-02,0,Violation Of Conditions Of Release (Other),1,0,0,0,0,No Bail,2,0,5,Male,Black,Judge2,,,
18BU017117,Defendant904,2018-07-31,2018-08-02,0,Violation Of An Abuse Prevention Order,1,0,0,1,200,Bail,1,1,5,Female,White,Judge2,,,
18BU015370,Defendant969,2018-08-02,2018-08-03,0,Drugs - Cocaine, Possession >25 Gm,2,1,0,1,25000,Bail,3,0,1,Male,Black,Judge14,,
18BU017412,Defendant314,2018-08-02,2018-08-03,0,Aggravated Assault,4,1,0,0,0,Remanded,2,0,6,Male,White,Judge14,,,
18BU017635,Defendant594,2018-08-04,2018-08-06,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge14,,,
18BU017525,Defendant904,2018-08-03,2018-08-06,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,0,7,Female,White,Judge14,
18BU017573,Defendant954,2018-08-04,2018-08-06,0,Aggravated Assault,1,1,0,0,0,No Bail,5,0,0,Male,Black,Judge14,,,
18BU015954,Defendant12,2018-07-19,2018-08-07,0,False Information To A Police Officer,1,0,1,0,0,No Bail,2,0,0,Female,White,Judge14,,,
18BU017985,Defendant605,2018-08-09,2018-08-09,0,Unlawful Trespass (Felony),3,1,0,0,0,No Bail,5,0,1,Male,White,Judge10,,,
18BU015997,Defendant400,2018-08-09,2018-08-09,0,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,0,Female,White,Judge10,,,
18BU012017,Defendant188,2018-06-04,2018-08-09,0,Petit Larceny From Other Location,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge10,,,
18BU016276,Defendant754,2018-07-22,2018-08-09,0,Negligent Operation,1,0,1,0,0,No Bail,,0,0,Female,White,Judge10,,,
18BU018302,Defendant229,2018-08-12,2018-08-13,0,Domestic Assault - 1st Degree Aggravated,8,1,0,0,0,Remanded,1,0,0,Male,Black,Judge12,,,
18BU017713,Defendant671,2018-08-11,2018-08-13,0,Domestic Assault,2,0,0,1,500,Bail,5,0,1,Male,White,Judge12,,,
18BU018234,Defendant254,2018-08-11,2018-08-13,0,Disorderly Conduct - All Other,4,0,1,0,0,No Bail,1,1,1,Male,Black,Judge12,,,
18BU012869,Defendant1042,2018-06-15,2018-08-14,0,Domestic Assault,1,0,0,1,500,Bail,2,1,1,Female,White,Judge10,,,
18SB008988,Defendant454,2018-08-14,2018-08-15,0,False Pretenses,2,0,1,0,0,Remanded,5,0,10,Male,White,Judge10,,,
18BU018791,Defendant155,2018-08-18,2018-08-20,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,Remanded,3,0,5,Male,White,Judge14,,,
18BU017650,Defendant678,2018-08-05,2018-08-21,0,Impeding Public Officers,2,1,0,0,0,No Bail,1,0,1,Female,Black,Judge12,,,
18BU018964,Defendant619,2018-08-20,2018-08-21,0,Domestic Assault,4,0,0,0,0,No Bail,5,0,0,Male,White,Judge12,,,
18BU016551,Defendant435,2018-07-25,2018-08-21,0,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,0,1,0,0,No Bail,4,0,1,Female,White,Judge12,,,
18BU017602,Defendant842,2018-07-25,2018-08-21,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge12,,,
18BU016762,Defendant341,2018-07-22,2018-08-23,0,Driving Under The Influence; Second And Subsequent Offense,1,0,0,0,0,No Bail,4,0,0,Male,White,Judge14,,,
18BU011056,Defendant581,2018-08-09,2018-08-28,0,Petit Larceny - Shoplifting,2,0,1,0,0,No Bail,4,0,2,Male,Black,Judge10,,,
18BU012102,Defendant161,2018-06-06,2018-08-28,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,
18BU017692,Defendant58,2018-08-05,2018-08-30,0,Disorderly Conduct - All Other,1,0,1,0,0,No Bail,2,0,4,Male,White,Judge12,,,
18BU018247,Defendant476,2018-08-12,2018-08-30,0,Driving Under The Influence, First Offense,1,0,0,0,0,No Bail,1,0,0,Male,White,Judge12,,
18BU019616,Defendant946,2018-08-27,2018-08-30,0,Domestic Assault,3,0,0,0,0,No Bail,3,0,1,Male,White,Judge12,,,
18BU020329,Defendant861,2018-09-04,2018-09-05,0,Domestic Assault,1,0,0,0,0,No Bail,4,0,0,Female,White,Judge7,,,
18BU020321,Defendant180,2018-09-04,2018-09-06,0,Violation Of An Abuse Prevention Order,1,0,0,0,0,No Bail,3,0,0,Female,White,Judge7,,,
18BU017220,Defendant144,2018-08-06,2018-09-06,0,Unlawful Mischief (Misdemeanor),2,0,1,0,0,No Bail,1,0,0,Male,Black,Judge7,,,
18BU015415,Defendant352,2018-07-11,2018-09-06,0,Petit Larceny Other,1,0,1,0,0,No Bail,3,0,0,Female,White,Judge7,,,
18BU018815,Defendant577,2018-08-19,2018-09-06,0,Domestic Assault - 2nd Degree Aggravated,2,1,0,0,0,No Bail,4,0,0,Male,White,Judge7,,,
18BU019251,Defendant392,2018-08-23,2018-09-06,0,Retail Theft (Misd),1,0,1,1,100,Bail,1,1,0,Male,White,Judge7,,,
18BU021008,Defendant696,2018-09-11,2018-09-12,0,Domestic Assault,1,0,0,1,1000,Bail,5,0,4,Female,White,Judge11,,,
18BU018089,Defendant565,2018-08-10,2018-09-13,0,Grand Larceny,1,1,0,0,0,No Bail,3,0,1,Male,Black,Judge7,,,
18BU021379,Defendant764,2018-09-16,2018-09-17,0,Unlawful Mischief (Felony),3,1,0,0,0,No Bail,1,1,0,Female,White,Judge7,,,
18BU021605,Defendant887,2018-09-17,2018-09-17,0,Petit Larceny - Shoplifting,2,0,1,0,0,No Bail,1,1,1,Female,White,Judge7,,,
18BU019287,Defendant268,2018-08-24,2018-09-18,0,Drugs - Cocaine, Sale <2.5 Gm,2,1,0,1,2000,Bail,1,1,0,Male,White,Judge10,,
18BU019442,Defendant976,2018-08-25,2018-09-18,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,,,
18BU019368,Defendant286,2018-08-24,2018-09-18,0,Simple Assault,2,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,,
18BU019278,Defendant122,2018-09-21,2018-09-18,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,1,0,Female,White,Judge10,,,
18BU021357,Defendant357,2018-09-14,2018-09-18,0,Simple Assault,2,0,1,0,0,No Bail,1,0,0,Female,White,Judge10,,,
18BU020110,Defendant252,2018-09-02,2018-09-20,0,Driving Under The Influence, First Offense,2,0,0,0,0,No Bail,3,0,0,Male,White,Judge10,,
18BU018516,Defendant6,2018-08-15,2018-09-20,0,Aggravated Assault,2,1,0,1,200,Bail,1,1,2,Male,Black,Judge10,,,
18SB010273,Defendant569,2018-09-19,2018-09-20,0,Drugs - Fentanyl, (Selling, Dispensing, Trafficking),2,1,0,1,5000,Bail,3,0,0,Female,White,Judge10
18BU021855,Defendant685,2018-09-20,2018-09-20,0,Impeding Public Officers,1,1,0,0,0,No Bail,3,0,0,Male,White,Judge10,,,
18WS005920,Defendant780,2018-09-23,2018-09-24,0,Drugs - Cocaine, Possession  >2.5 Gm,1,1,0,0,0,No Bail,5,0,3,Male,Black,Judge14,,
18BU022277,Defendant349,2018-09-24,2018-09-25,0,Aggravated Assault,2,1,0,1,5000,Bail,1,0,0,Male,White,Judge9,,,
18BU014522,Defendant797,2018-07-03,2018-09-27,0,Drugs - Heroin, Possession (Misdemeanor),1,0,1,0,0,No Bail,3,0,1,Male,White,Judge12,,
18bu020797,Defendant628,2018-09-09,2018-09-27,0,Drugs - Cocaine, Possession  >2.5 Gm,1,1,0,0,0,No Bail,1,1,0,Male,Black,Judge12,,
18BU020651,Defendant663,2018-09-07,2018-09-27,0,Drugs - Heroin, Possession (Misdemeanor),2,0,1,0,0,No Bail,1,1,4,Male,White,Judge12,,
18BU020534,Defendant219,2018-09-06,2018-09-27,0,Drugs - Cocaine, Possession  Misdemeanor,3,0,1,0,0,No Bail,3,0,0,Male,White,Judge12,,
18BU020441,Defendant167,2018-09-05,2018-09-27,0,Driving With A Criminally Suspended License,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,,,
18BU018960,Defendant761,2018-08-20,2018-09-27,0,Unlawful Trespass (Misdemeanor),1,0,1,0,0,No Bail,1,0,1,Male,White,Judge12,,,
18BU021379,Defendant764,2018-09-27,2018-09-27,0,Domestic Assault,3,0,0,0,0,No Bail,4,0,1,Female,White,Judge10,,,
18BU022537,Defendant764,2018-09-27,2018-09-27,0,Violation Of Conditions Of Release (Travel, Curfew, Or Contact),1,0,0,0,0,No Bail,1,0,2,Female,White,Judge10,
18BU022569,Defendant875,2018-09-27,2018-09-28,0,Assault On A Law Enforcement Officer (Misdemeanor),1,0,0,0,0,No Bail,4,0,1,Male,White,Judge7,,,
18BU02290,Defendant117,2018-09-28,2018-10-01,0,Negligent Operation,1,0,1,0,0,No Bail,1,0,0,Female,White,Judge12,,,
18BU022845,Defendant3,2018-10-01,2018-10-01,0,Domestic Assault,2,0,0,0,0,No Bail,4,0,0,Male,White,Judge12,,,
18BU021672,Defendant783,2018-09-18,2018-10-02,0,Retail Theft (Misd),1,0,1,1,200,Bail,1,1,4,Female,White,Judge10,,,
18BU003358,Defendant680,2018-02-15,2018-10-02,0,Embezzlement,7,1,0,0,0,No Bail,3,0,0,Female,White,Judge10,,,
18BU020780,Defendant668,2018-09-09,2018-10-02,0,Simple Assault,2,0,1,0,0,No Bail,5,0,0,Male,Black,Judge10,,,
18BU021353,Defendant681,2018-09-14,2018-10-02,0,Drugs - Cocaine, Possession  Misdemeanor,1,0,1,0,0,No Bail,3,0,0,Male,White,Judge10,,
18BU021375,Defendant470,2018-09-15,2018-10-04,0,Driving Under The Influence; Criminal Refusal,1,0,0,0,0,No Bail,1,0,0,Female,White,Judge10,,,
18BU021259,Defendant204,2018-09-14,2018-10-04,0,Simple Assault,1,0,1,0,0,No Bail,1,0,0,Male,White,Judge10,,,
18BU023361,Defendant16,2018-10-06,2018-10-09,0,Retail Theft (Misd),1,0,1,0,0,No Bail,3,0,0,Female,Black,Judge7,,,
