Agency,"Sorted Race","Driver Area",Race,Year,"Agency Type","Full Agency","Enough Traffic Stops","Traffic Stop Count","Traffic Stop Count All Races","Arrest Counts","Ticket Counts","Warning Counts",MaleStopsForYear,"White Stops","White Male Stops","% of Drivers","Traffic Stop %","Traffic Stop vs Pop Share","100 Percent",Arrests,Tickets,Warnings,"White Arrests","White Tickets","White Warnings","Males as % of Stops","White Male Stop %",StopDisparityDiffZScore,MalesDiffZScore,ArrestDiffZScore,TicketDiffZScore,WarningDiffZScore,"Agencies Included",RaceBarStyle,ToolTip,County,"Stops w/ Search (Any) Count","Stops w/ Search (Any) + Contraband Count","Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","Stops w/ Search (Any) + Contraband + Arrest Count","White Stops w/ Search (Any) Count","White Stops w/ Search (Any) + Contraband Count","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Count","White Stops w/ Search (Any) + Contraband + Arrest Count","Stops w/ Search (Any) Pct","Stops w/ Search (Any) + Contraband Pct","Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","Stops w/ Search (Any) + Contraband + Arrest Pct","White Stops w/ Search (PC/RS) Pct","White Stops w/ Search (Any) + Contraband Pct","White Stops w/ Search (Any) + Contraband + Arrest/Ticket Pct","White Stops w/ Search (Any) + Contraband + Arrest Pct"
"All Police","1 - White","All Vermont"," White",2019,police,"All Police",TRUE,32998,36144,593,9483,22794,19673,32998,19673,NULL,0.913,0.000,1,0.0180,0.2874,0.6908,0.0180,0.2874,0.6908,0.5962,0.5962,0.0,0.0,0.0,0.0,0.0,"All Police",#58ACFA,Unused,NULL,258,173,123,54,258,173,123,54,0.008,0.671,0.477,0.209,0.008,0.671,0.477,0.209
"All Police","2 - Black","All Vermont"," Black",2019,police,"All Police",TRUE,1890,36144,59,515,1334,1432,32998,19673,NULL,0.052,0.000,1,0.0312,0.2725,0.7058,0.0180,0.2874,0.6908,0.7577,0.5962,0.0,0.0,0.0,0.0,0.0,"All Police",#58FAAC,Unused,NULL,37,20,14,6,258,173,123,54,0.020,0.541,0.378,0.162,0.008,0.671,0.477,0.209
"All Police","3 - Asian","All Vermont"," Asian",2019,police,"All Police",TRUE,823,36144,8,233,585,537,32998,19673,NULL,0.023,0.000,1,0.0097,0.2831,0.7108,0.0180,0.2874,0.6908,0.6525,0.5962,0.0,0.0,0.0,0.0,0.0,"All Police",#9F81F7,Unused,NULL,4,2,0,0,258,173,123,54,0.005,0.500,0.000,0.000,0.008,0.671,0.477,0.209
"All Police","5 - Hispanic","All Vermont"," Hispanic",2019,police,"All Police",TRUE,390,36144,13,165,219,290,32998,19673,NULL,0.011,0.000,1,0.0333,0.4231,0.5615,0.0180,0.2874,0.6908,0.7436,0.5962,0.0,0.0,0.0,0.0,0.0,"All Police",#F7D358,Unused,NULL,3,3,3,2,258,173,123,54,0.008,1.000,1.000,0.667,0.008,0.671,0.477,0.209
"All Sheriffs","1 - White","All Vermont"," White",2014,sheriff,"All Sheriffs",TRUE,1807,1857,6,1131,700,1078,1807,1078,NULL,0.973,0.000,1,0.0033,0.6259,0.3874,0.0033,0.6259,0.3874,0.5966,0.5966,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58ACFA,Unused,NULL,5,0,0,0,5,0,0,0,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000
"All Sheriffs","2 - Black","All Vermont"," Black",2014,sheriff,"All Sheriffs",FALSE,20,1857,0,0,0,14,1807,1078,NULL,0.011,0.000,1,,,,0.0033,0.6259,0.3874,,0.5966,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58FAAC,Unused,NULL,0,0,0,0,5,0,0,0,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000
"All Sheriffs","3 - Asian","All Vermont"," Asian",2014,sheriff,"All Sheriffs",FALSE,16,1857,0,0,0,9,1807,1078,NULL,0.009,0.000,1,,,,0.0033,0.6259,0.3874,,0.5966,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#9F81F7,Unused,NULL,0,0,0,0,5,0,0,0,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000
"All Sheriffs","5 - Hispanic","All Vermont"," Hispanic",2014,sheriff,"All Sheriffs",FALSE,14,1857,0,0,0,11,1807,1078,NULL,0.008,0.000,1,,,,0.0033,0.6259,0.3874,,0.5966,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#F7D358,Unused,NULL,0,0,0,0,5,0,0,0,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000
"All Sheriffs","1 - White","All Vermont"," White",2015,sheriff,"All Sheriffs",TRUE,10103,10433,40,5533,4679,6148,10103,6148,NULL,0.968,0.000,1,0.0040,0.5477,0.4631,0.0040,0.5477,0.4631,0.6085,0.6085,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58ACFA,Unused,NULL,19,9,9,1,19,9,9,1,0.002,0.474,0.474,0.053,0.002,0.474,0.474,0.053
"All Sheriffs","2 - Black","All Vermont"," Black",2015,sheriff,"All Sheriffs",TRUE,152,10433,0,89,65,118,10103,6148,NULL,0.015,0.000,1,0.0000,0.5855,0.4276,0.0040,0.5477,0.4631,0.7763,0.6085,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58FAAC,Unused,NULL,2,0,0,0,19,9,9,1,0.013,0.000,0.000,0.000,0.002,0.474,0.474,0.053
"All Sheriffs","3 - Asian","All Vermont"," Asian",2015,sheriff,"All Sheriffs",TRUE,100,10433,1,58,43,68,10103,6148,NULL,0.010,0.000,1,0.0100,0.5800,0.4300,0.0040,0.5477,0.4631,0.6800,0.6085,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#9F81F7,Unused,NULL,0,0,0,0,19,9,9,1,0.000,0.000,0.000,0.000,0.002,0.474,0.474,0.053
"All Sheriffs","5 - Hispanic","All Vermont"," Hispanic",2015,sheriff,"All Sheriffs",TRUE,69,10433,0,41,28,51,10103,6148,NULL,0.007,0.000,1,0.0000,0.5942,0.4058,0.0040,0.5477,0.4631,0.7391,0.6085,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#F7D358,Unused,NULL,1,0,0,0,19,9,9,1,0.014,0.000,0.000,0.000,0.002,0.474,0.474,0.053
"All Sheriffs","1 - White","All Vermont"," White",2016,sheriff,"All Sheriffs",TRUE,4974,5179,23,2982,2073,3073,4974,3073,NULL,0.960,0.000,1,0.0046,0.5995,0.4168,0.0046,0.5995,0.4168,0.6178,0.6178,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58ACFA,Unused,NULL,12,8,8,2,12,8,8,2,0.002,0.667,0.667,0.167,0.002,0.667,0.667,0.167
"All Sheriffs","2 - Black","All Vermont"," Black",2016,sheriff,"All Sheriffs",TRUE,128,5179,1,75,58,98,4974,3073,NULL,0.025,0.000,1,0.0078,0.5859,0.4531,0.0046,0.5995,0.4168,0.7656,0.6178,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58FAAC,Unused,NULL,1,0,0,0,12,8,8,2,0.008,0.000,0.000,0.000,0.002,0.667,0.667,0.167
"All Sheriffs","3 - Asian","All Vermont"," Asian",2016,sheriff,"All Sheriffs",TRUE,50,5179,0,29,21,29,4974,3073,NULL,0.010,0.000,1,0.0000,0.5800,0.4200,0.0046,0.5995,0.4168,0.5800,0.6178,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#9F81F7,Unused,NULL,0,0,0,0,12,8,8,2,0.000,0.000,0.000,0.000,0.002,0.667,0.667,0.167
"All Sheriffs","5 - Hispanic","All Vermont"," Hispanic",2016,sheriff,"All Sheriffs",FALSE,19,5179,0,0,0,13,4974,3073,NULL,0.004,0.000,1,,,,0.0046,0.5995,0.4168,,0.6178,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#F7D358,Unused,NULL,0,0,0,0,12,8,8,2,0.000,0.000,0.000,0.000,0.002,0.667,0.667,0.167
"All Sheriffs","1 - White","All Vermont"," White",2017,sheriff,"All Sheriffs",TRUE,30430,31522,112,17603,10912,18878,30430,18878,NULL,0.965,0.000,1,0.0037,0.5785,0.3586,0.0037,0.5785,0.3586,0.6204,0.6204,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58ACFA,Unused,NULL,214,150,134,14,214,150,134,14,0.007,0.701,0.626,0.065,0.007,0.701,0.626,0.065
"All Sheriffs","2 - Black","All Vermont"," Black",2017,sheriff,"All Sheriffs",TRUE,418,31522,3,232,156,327,30430,18878,NULL,0.013,0.000,1,0.0072,0.5550,0.3732,0.0037,0.5785,0.3586,0.7823,0.6204,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58FAAC,Unused,NULL,10,8,8,1,214,150,134,14,0.024,0.800,0.800,0.100,0.007,0.701,0.626,0.065
"All Sheriffs","3 - Asian","All Vermont"," Asian",2017,sheriff,"All Sheriffs",TRUE,408,31522,0,249,83,286,30430,18878,NULL,0.013,0.000,1,0.0000,0.6103,0.2034,0.0037,0.5785,0.3586,0.7010,0.6204,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#9F81F7,Unused,NULL,0,0,0,0,214,150,134,14,0.000,0.000,0.000,0.000,0.007,0.701,0.626,0.065
"All Sheriffs","5 - Hispanic","All Vermont"," Hispanic",2017,sheriff,"All Sheriffs",TRUE,252,31522,2,176,53,190,30430,18878,NULL,0.008,0.000,1,0.0079,0.6984,0.2103,0.0037,0.5785,0.3586,0.7540,0.6204,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#F7D358,Unused,NULL,2,2,2,1,214,150,134,14,0.008,1.000,1.000,0.500,0.007,0.701,0.626,0.065
"All Sheriffs","1 - White","All Vermont"," White",2018,sheriff,"All Sheriffs",TRUE,26102,26977,223,12453,10157,16324,26102,16324,NULL,0.968,0.000,1,0.0085,0.4771,0.3891,0.0085,0.4771,0.3891,0.6254,0.6254,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58ACFA,Unused,NULL,133,92,79,20,133,92,79,20,0.005,0.692,0.594,0.150,0.005,0.692,0.594,0.150
"All Sheriffs","2 - Black","All Vermont"," Black",2018,sheriff,"All Sheriffs",TRUE,341,26977,3,163,144,237,26102,16324,NULL,0.013,0.000,1,0.0088,0.4780,0.4223,0.0085,0.4771,0.3891,0.6950,0.6254,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#58FAAC,Unused,NULL,2,2,2,1,133,92,79,20,0.006,1.000,1.000,0.500,0.005,0.692,0.594,0.150
"All Sheriffs","3 - Asian","All Vermont"," Asian",2018,sheriff,"All Sheriffs",TRUE,289,26977,0,122,62,200,26102,16324,NULL,0.011,0.000,1,0.0000,0.4221,0.2145,0.0085,0.4771,0.3891,0.6920,0.6254,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#9F81F7,Unused,NULL,1,0,0,0,133,92,79,20,0.003,0.000,0.000,0.000,0.005,0.692,0.594,0.150
"All Sheriffs","5 - Hispanic","All Vermont"," Hispanic",2018,sheriff,"All Sheriffs",TRUE,236,26977,5,103,81,163,26102,16324,NULL,0.009,0.000,1,0.0212,0.4364,0.3432,0.0085,0.4771,0.3891,0.6907,0.6254,0.0,0.0,0.0,0.0,0.0,"All Sheriffs",#F7D358,Unused,NULL,1,1,1,1,133,92,79,20,0.004,1.000,1.000,1.000,0.005,0.692,0.594,0.150
"All Vermont Agencies","1 - White","All Vermont"," White",2010,multiple,"All Vermont Agencies",TRUE,21230,22085,213,9268,12055,13324,21230,13324,0.9380000,0.961,1.025,1,0.0100,0.4366,0.5678,0.0100,0.4366,0.5678,0.6276,0.6276,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,184,135,111,66,184,135,111,66,0.009,0.734,0.603,0.359,0.009,0.734,0.603,0.359
"All Vermont Agencies","2 - Black","All Vermont"," Black",2010,multiple,"All Vermont Agencies",TRUE,401,22085,5,219,183,318,21230,13324,0.0270000,0.018,0.672,1,0.0125,0.5461,0.4564,0.0100,0.4366,0.5678,0.7930,0.6276,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,10,1,1,0,184,135,111,66,0.025,0.100,0.100,0.000,0.009,0.734,0.603,0.359
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2010,multiple,"All Vermont Agencies",TRUE,255,22085,0,132,124,184,21230,13324,0.0260000,0.012,0.444,1,0.0000,0.5176,0.4863,0.0100,0.4366,0.5678,0.7216,0.6276,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,0,0,0,0,184,135,111,66,0.000,0.000,0.000,0.000,0.009,0.734,0.603,0.359
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2010,multiple,"All Vermont Agencies",TRUE,178,22085,5,89,86,145,21230,13324,0.0080000,0.008,1.007,1,0.0281,0.5000,0.4831,0.0100,0.4366,0.5678,0.8146,0.6276,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,11,4,1,1,184,135,111,66,0.062,0.364,0.091,0.091,0.009,0.734,0.603,0.359
"All Vermont Agencies","1 - White","All Vermont"," White",2011,multiple,"All Vermont Agencies",TRUE,44575,46406,442,17261,27349,28030,44575,28030,0.9380000,0.961,1.024,1,0.0099,0.3872,0.6136,0.0099,0.3872,0.6136,0.6288,0.6288,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,401,292,237,122,401,292,237,122,0.009,0.728,0.591,0.304,0.009,0.728,0.591,0.304
"All Vermont Agencies","2 - Black","All Vermont"," Black",2011,multiple,"All Vermont Agencies",TRUE,880,46406,20,387,476,673,44575,28030,0.0270000,0.019,0.702,1,0.0227,0.4398,0.5409,0.0099,0.3872,0.6136,0.7648,0.6288,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,33,17,12,7,401,292,237,122,0.038,0.515,0.364,0.212,0.009,0.728,0.591,0.304
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2011,multiple,"All Vermont Agencies",TRUE,565,46406,1,265,297,379,44575,28030,0.0260000,0.012,0.468,1,0.0018,0.4690,0.5257,0.0099,0.3872,0.6136,0.6708,0.6288,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,6,2,2,0,401,292,237,122,0.011,0.333,0.333,0.000,0.009,0.728,0.591,0.304
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2011,multiple,"All Vermont Agencies",TRUE,346,46406,6,181,162,271,44575,28030,0.0080000,0.007,0.932,1,0.0173,0.5231,0.4682,0.0099,0.3872,0.6136,0.7832,0.6288,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,16,7,5,4,401,292,237,122,0.046,0.438,0.313,0.250,0.009,0.728,0.591,0.304
"All Vermont Agencies","1 - White","All Vermont"," White",2012,multiple,"All Vermont Agencies",TRUE,55853,58798,569,21024,35018,34132,55853,34132,0.9380000,0.950,1.013,1,0.0102,0.3764,0.6270,0.0102,0.3764,0.6270,0.6111,0.6111,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,529,415,286,169,529,415,286,169,0.009,0.784,0.541,0.319,0.009,0.784,0.541,0.319
"All Vermont Agencies","2 - Black","All Vermont"," Black",2012,multiple,"All Vermont Agencies",TRUE,1512,58798,28,580,931,1069,55853,34132,0.0270000,0.026,0.952,1,0.0185,0.3836,0.6157,0.0102,0.3764,0.6270,0.7070,0.6111,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,61,40,22,9,529,415,286,169,0.040,0.656,0.361,0.148,0.009,0.784,0.541,0.319
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2012,multiple,"All Vermont Agencies",TRUE,908,58798,7,379,529,608,55853,34132,0.0260000,0.015,0.594,1,0.0077,0.4174,0.5826,0.0102,0.3764,0.6270,0.6696,0.6111,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,4,4,3,2,529,415,286,169,0.004,1.000,0.750,0.500,0.009,0.784,0.541,0.319
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2012,multiple,"All Vermont Agencies",TRUE,471,58798,4,196,269,360,55853,34132,0.0080000,0.008,1.001,1,0.0085,0.4161,0.5711,0.0102,0.3764,0.6270,0.7643,0.6111,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,16,10,4,0,529,415,286,169,0.034,0.625,0.250,0.000,0.009,0.784,0.541,0.319
"All Vermont Agencies","1 - White","All Vermont"," White",2013,multiple,"All Vermont Agencies",TRUE,66413,70177,823,21724,44272,37724,66413,37724,0.9380000,0.946,1.009,1,0.0124,0.3271,0.6666,0.0124,0.3271,0.6666,0.5680,0.5680,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,798,638,469,185,798,638,469,185,0.012,0.799,0.588,0.232,0.012,0.799,0.588,0.232
"All Vermont Agencies","2 - Black","All Vermont"," Black",2013,multiple,"All Vermont Agencies",TRUE,1854,70177,47,688,1123,1132,66413,37724,0.0270000,0.026,0.978,1,0.0254,0.3711,0.6057,0.0124,0.3271,0.6666,0.6106,0.5680,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,98,53,37,16,798,638,469,185,0.053,0.541,0.378,0.163,0.012,0.799,0.588,0.232
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2013,multiple,"All Vermont Agencies",TRUE,1165,70177,7,436,724,656,66413,37724,0.0260000,0.017,0.638,1,0.0060,0.3742,0.6215,0.0124,0.3271,0.6666,0.5631,0.5680,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,10,8,8,3,798,638,469,185,0.009,0.800,0.800,0.300,0.012,0.799,0.588,0.232
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2013,multiple,"All Vermont Agencies",TRUE,672,70177,12,289,376,456,66413,37724,0.0080000,0.010,1.197,1,0.0179,0.4301,0.5595,0.0124,0.3271,0.6666,0.6786,0.5680,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,25,17,14,2,798,638,469,185,0.037,0.680,0.560,0.080,0.012,0.799,0.588,0.232
"All Vermont Agencies","1 - White","All Vermont"," White",2014,multiple,"All Vermont Agencies",TRUE,77232,81881,789,26887,49815,43951,77232,43951,0.9380000,0.943,1.006,1,0.0102,0.3481,0.6450,0.0102,0.3481,0.6450,0.5691,0.5691,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,845,662,541,124,845,662,541,124,0.011,0.783,0.640,0.147,0.011,0.783,0.640,0.147
"All Vermont Agencies","2 - Black","All Vermont"," Black",2014,multiple,"All Vermont Agencies",TRUE,2384,81881,39,875,1472,1466,77232,43951,0.0270000,0.029,1.078,1,0.0164,0.3670,0.6174,0.0102,0.3481,0.6450,0.6149,0.5691,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,109,74,54,12,845,662,541,124,0.046,0.679,0.495,0.110,0.011,0.783,0.640,0.147
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2014,multiple,"All Vermont Agencies",TRUE,1471,81881,9,570,898,820,77232,43951,0.0260000,0.018,0.691,1,0.0061,0.3875,0.6105,0.0102,0.3481,0.6450,0.5574,0.5691,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,7,6,6,1,845,662,541,124,0.005,0.857,0.857,0.143,0.011,0.783,0.640,0.147
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2014,multiple,"All Vermont Agencies",TRUE,728,81881,12,306,407,492,77232,43951,0.0080000,0.009,1.111,1,0.0165,0.4203,0.5591,0.0102,0.3481,0.6450,0.6758,0.5691,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,23,19,13,3,845,662,541,124,0.032,0.826,0.565,0.130,0.011,0.783,0.640,0.147
"All Vermont Agencies","1 - White","All Vermont"," White",2015,multiple,"All Vermont Agencies",TRUE,103654,109786,1040,38629,64507,59527,103654,59527,0.9380000,0.944,1.007,1,0.0100,0.3727,0.6223,0.0100,0.3727,0.6223,0.5743,0.5743,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,940,701,595,144,940,701,595,144,0.009,0.746,0.633,0.153,0.009,0.746,0.633,0.153
"All Vermont Agencies","2 - Black","All Vermont"," Black",2015,multiple,"All Vermont Agencies",TRUE,3152,109786,61,1233,1872,2032,103654,59527,0.0270000,0.029,1.063,1,0.0194,0.3912,0.5939,0.0100,0.3727,0.6223,0.6447,0.5743,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,114,78,63,16,940,701,595,144,0.036,0.684,0.553,0.140,0.009,0.746,0.633,0.153
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2015,multiple,"All Vermont Agencies",TRUE,1801,109786,20,692,1083,1045,103654,59527,0.0260000,0.016,0.631,1,0.0111,0.3842,0.6013,0.0100,0.3727,0.6223,0.5802,0.5743,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,10,9,9,2,940,701,595,144,0.006,0.900,0.900,0.200,0.009,0.746,0.633,0.153
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2015,multiple,"All Vermont Agencies",TRUE,1094,109786,14,460,626,762,103654,59527,0.0080000,0.010,1.246,1,0.0128,0.4205,0.5722,0.0100,0.3727,0.6223,0.6965,0.5743,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,27,19,15,4,940,701,595,144,0.025,0.704,0.556,0.148,0.009,0.746,0.633,0.153
"All Vermont Agencies","1 - White","All Vermont"," White",2016,multiple,"All Vermont Agencies",TRUE,97336,103248,761,39216,57238,58349,97336,58349,0.9380000,0.943,1.005,1,0.0078,0.4029,0.5880,0.0078,0.4029,0.5880,0.5995,0.5995,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,968,770,644,152,968,770,644,152,0.010,0.795,0.665,0.157,0.010,0.795,0.665,0.157
"All Vermont Agencies","2 - Black","All Vermont"," Black",2016,multiple,"All Vermont Agencies",TRUE,2939,103248,37,1194,1676,2136,97336,58349,0.0270000,0.028,1.054,1,0.0126,0.4063,0.5703,0.0078,0.4029,0.5880,0.7268,0.5995,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,118,84,63,8,968,770,644,152,0.040,0.712,0.534,0.068,0.010,0.795,0.665,0.157
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2016,multiple,"All Vermont Agencies",TRUE,1777,103248,9,769,977,1172,97336,58349,0.0260000,0.017,0.662,1,0.0051,0.4328,0.5498,0.0078,0.4029,0.5880,0.6595,0.5995,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,8,5,4,1,968,770,644,152,0.005,0.625,0.500,0.125,0.010,0.795,0.665,0.157
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2016,multiple,"All Vermont Agencies",TRUE,1117,103248,14,553,553,828,97336,58349,0.0080000,0.011,1.352,1,0.0125,0.4951,0.4951,0.0078,0.4029,0.5880,0.7413,0.5995,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,27,16,15,1,968,770,644,152,0.024,0.593,0.556,0.037,0.010,0.795,0.665,0.157
"All Vermont Agencies","1 - White","All Vermont"," White",2017,multiple,"All Vermont Agencies",TRUE,163246,173236,1511,68767,91397,99781,163246,99781,0.9380000,0.942,1.005,1,0.0093,0.4212,0.5599,0.0093,0.4212,0.5599,0.6112,0.6112,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,1670,1282,1082,243,1670,1282,1082,243,0.010,0.768,0.648,0.146,0.010,0.768,0.648,0.146
"All Vermont Agencies","2 - Black","All Vermont"," Black",2017,multiple,"All Vermont Agencies",TRUE,4621,173236,91,1947,2559,3442,163246,99781,0.0270000,0.027,0.988,1,0.0197,0.4213,0.5538,0.0093,0.4212,0.5599,0.7449,0.6112,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,154,126,101,27,1670,1282,1082,243,0.033,0.818,0.656,0.175,0.010,0.768,0.648,0.146
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2017,multiple,"All Vermont Agencies",TRUE,3243,173236,24,1555,1587,2226,163246,99781,0.0260000,0.019,0.720,1,0.0074,0.4795,0.4894,0.0093,0.4212,0.5599,0.6864,0.6112,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,15,8,6,5,1670,1282,1082,243,0.005,0.533,0.400,0.333,0.010,0.768,0.648,0.146
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2017,multiple,"All Vermont Agencies",TRUE,1997,173236,28,1052,902,1480,163246,99781,0.0080000,0.012,1.441,1,0.0140,0.5268,0.4517,0.0093,0.4212,0.5599,0.7411,0.6112,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,36,24,19,3,1670,1282,1082,243,0.018,0.667,0.528,0.083,0.010,0.768,0.648,0.146
"All Vermont Agencies","1 - White","All Vermont"," White",2018,multiple,"All Vermont Agencies",TRUE,151150,160660,2671,53975,89495,93250,151150,93250,0.9380000,0.941,1.003,1,0.0177,0.3571,0.5921,0.0177,0.3571,0.5921,0.6169,0.6169,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,1230,922,725,258,1230,922,725,258,0.008,0.750,0.589,0.210,0.008,0.750,0.589,0.210
"All Vermont Agencies","2 - Black","All Vermont"," Black",2018,multiple,"All Vermont Agencies",TRUE,4655,160660,116,1718,2784,3455,151150,93250,0.0270000,0.029,1.073,1,0.0249,0.3691,0.5981,0.0177,0.3571,0.5921,0.7422,0.6169,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58FAAC,Unused,NULL,122,85,66,19,1230,922,725,258,0.026,0.697,0.541,0.156,0.008,0.750,0.589,0.210
"All Vermont Agencies","3 - Asian","All Vermont"," Asian",2018,multiple,"All Vermont Agencies",TRUE,2849,160660,30,1194,1489,1983,151150,93250,0.0260000,0.018,0.682,1,0.0105,0.4191,0.5226,0.0177,0.3571,0.5921,0.6960,0.6169,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#9F81F7,Unused,NULL,19,13,10,4,1230,922,725,258,0.007,0.684,0.526,0.211,0.008,0.750,0.589,0.210
"All Vermont Agencies","5 - Hispanic","All Vermont"," Hispanic",2018,multiple,"All Vermont Agencies",TRUE,1893,160660,41,846,934,1405,151150,93250,0.0080000,0.012,1.473,1,0.0217,0.4469,0.4934,0.0177,0.3571,0.5921,0.7422,0.6169,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#F7D358,Unused,NULL,31,21,17,4,1230,922,725,258,0.016,0.677,0.548,0.129,0.008,0.750,0.589,0.210
"All Vermont Agencies","1 - White","All Vermont"," White",2019,multiple,"All Vermont Agencies",TRUE,85949,92751,1623,28469,55268,52560,85949,52560,0.9380000,0.927,0.988,1,0.0189,0.3312,0.6430,0.0189,0.3312,0.6430,0.6115,0.6115,0.0,0.0,0.0,0.0,0.0,"All Vermont Agencies",#58ACFA,Unused,NULL,357,254,190,99,357,254,190,99,0.004,0.711,0.532,0.277,0.004,0.711,0.532,0.277
